RC#,RC Name,Category,Vendor#,Vendor Name,Address 1,Address 2,City,State,ZIP code,Amount,TPN_ID
85,SOMD Administration,6400,316639,WOODROW WILSON INTERNATIONAL CENTER FOR,1300 PENNSYLVANIA AVE NW,ONE WOODROW WILSON PLAZA,WASHINGTON,DC,20004-3027,7320,85-6400-316639
85,SOMD Administration,6400,326530,TURFMASTER INC,1353 E HOOKSTOWN GRADE RD,,CLINTON,PA,15026,26450,85-6400-326530
85,SOMD Administration,6400,342625,ORACLE AMERICA INC,SUPPORT SALES AND MARKETING,20 DAVIS DRIVE,BELMONT,CA,94002,13105,85-6400-342625
85,SOMD Administration,6400,351470,WITT/KIEFFER INC,2015 SPRING RD STE 510,,OAK BROOK,IL,60523,79080,85-6400-351470
85,SOMD Administration,6400,351794,BARCODES INC,218 SOUTH WABASH AVENUE,,CHICAGO,IL,60604,26919,85-6400-351794
85,SOMD Administration,6400,363391,ALL LINES TECHNOLOGY INC,475 WILLOW CROSSING ROAD,,GREENSBURG,PA,15601,97432,85-6400-363391
85,SOMD Administration,6400,375624,"EMPLOYMENT BACKGROUND INVESTIGATIONS, IN",PO BOX 69200,,BALTIMORE,MD,21264-9200,2773,85-6400-375624
85,SOMD Administration,6400,397875,KASEYA US SALES LLC,P O BOX 100146,ACCOUNTING DEPT,ARLINGTON,VA,22210,1994,85-6400-397875
85,SOMD Administration,6400,416305,B VIRUS RESOURCE LABORATORY,PO BOX 4118,GEORGIA STATE UNIVERSITY,ATLANTA,GA,30302-4118,5810,85-6400-416305
85,SOMD Administration,6400,424913,SYNERGY STAFFING INC,100 FLEET STREET 2ND FLOOR,SUITE 200,PITTSBURGH,PA,15220,33281,85-6400-424913
85,SOMD Administration,6400,429289,"MARKMANN, JAMES F",167 KINGS GRANT ROAD,,WESTON,MA,02493,1000,85-6400-429289
85,SOMD Administration,6400,435462,XFORTY TECHNOLOGIES,192 W RIDGE PIKE STE #2,,LIMERICK,PA,19468,2848,85-6400-435462
85,SOMD Administration,6400,483091,"IDEXX DISTRIBUTION, INC",PO BOX 101327,,ATLANTA,GA,30392-1327,243572,85-6400-483091
85,SOMD Administration,6400,490206,MSA SECURITY,9 MURRAY STREET,3RD FLOOR,NEW YORK,NY,10007,23205,85-6400-490206
85,SOMD Administration,6400,494169,STEEL CITY LANDSCAPE INC,383 ROCHESTER ROAD,,PITTSBURGH,PA,15237,14700,85-6400-494169
85,SOMD Administration,6400,520301,MDF INSTRUMENTS DIRECT INC,"5304 DERRY AVE, UNIT L",,AGOURA HILLS,CA,91301,3534,85-6400-520301
85,SOMD Administration,6400,534142,ISAACSON MILLER INC,263 SUMMER ST,,BOSTON,MA,02210,2430,85-6400-534142
85,SOMD Administration,6400,538082,"BAKER TILLY VIRCHOW KRAUSE, LLP",PO BOX 7398,,MADISON,WI,53707-7398,28880,85-6400-538082
85,SOMD Administration,6400,577984,"ZABEC, JOIE LIEN",1200 BROADVIEW BLVD,,NATRONA HEIGHTS,PA,15065,2000,85-6400-577984
85,SOMD Administration,6400,582009,CHARTIS GROUP LLC,27308 NETWORK PLACE,,CHICAGO,IL,60673-1273,91400,85-6400-582009
85,SOMD Administration,6400,608987,INFORMATION NETWORK ASSOCIATES INC,PO BOX 60515,,HARRISBURG,PA,17106-0515,5976,85-6400-608987
85,SOMD Administration,6400,614530,RESOLUTE INNOVATION,33 IRVING PL FL 5,,NEW YORK,NY,10003,3000,85-6400-614530
85,SOMD Administration,6400,626380,"DEEM JR, MICHAEL JOSEPH",606 JENNIFER DR,,CRANBERRY TWP,PA,16066,6500,85-6400-626380
85,SOMD Administration,6400,628632,CAYUSE LLC,121 SW SALMON ST STE 900,BLDG 1 9TH FL,PORTLAND,OR,97204,88417,85-6400-628632
85,SOMD Administration,6400,651530,COOPER APPAREL & PROMOTIONS LLC,926 1/2 S AIKEN AVE,,PITTSBURGH,PA,15232,2214,85-6400-651530
85,SOMD Administration,6400,673772,ETON BIOSCIENCE INC,5820 OBERLIN DRIVE  SUITE 108,,SAN DIEGO,CA,92121,10485,85-6400-673772
85,SOMD Administration,6400,680762,MVMT DESIGN LLC,618 BERKSHIRE DR,,PITTSBURGH,PA,15215,57487,85-6400-680762
85,SOMD Administration,6400,693257,"ROGERS, HANNAH STAR",1451 COUNTY RD 21,,WAVERLY,AL,36879,2000,85-6400-693257
85,SOMD Administration,6400,694537,B-LOGIC PROFESSIONALS LLC,620 ZINNIA WAY,,TEGA CAY,SC,29708,25125,85-6400-694537
85,SOMD Administration,6400,697499,"KLEIN, JEFFREY",2500 ENFIELD RD APT 7,,AUSTIN,TX,78703,15000,85-6400-697499
85,SOMD Administration,6400,698537,"LOWERS, JANE",PO BOX 182,,PINE LAKE,GA,30072,1000,85-6400-698537
85,SOMD Administration,6400,699229,"SARRETT, JENNIFER CHRISTINE",2424 MELINDA CT NE,,ATLANTA,GA,30345,1000,85-6400-699229
85,SOMD Administration,6400,700001,PORTAGER SOLUTIONS LLC,7277 N HAWTHORNE LN,,INDIANAPOLIS,IN,46250,9375,85-6400-700001
85,SOMD Administration,6400,700696,PEARL PATHWAYS,29 E MCCARTY ST STE 100,,INDIANAPOLIS,IN,46225,235000,85-6400-700696
85,SOMD Administration,6400,701863,JARRARD PHILLIPS CATE & HANCOCK INC,219 WARD CIRCLE,SUITE 3,BRENTWOOD,TN,37027,13668,85-6400-701863
85,SOMD Administration,6400,702445,CRYOGENETICS INC,424 NH-125 UNIT 9,,BRENTWOOD,NH,03833,8860,85-6400-702445
85,SOMD Administration,6400,702793,"MANGONE, ANNALISE",392 RACQUET CLUB RD,,ASHEVILLE,NC,28803,2000,85-6400-702793
85,SOMD Administration,6600,109261,PITTSBURGH TELEPHONE ANSWERING SERVICE I,3140 PIONEER AVE,PO BOX 9678,PITTSBURGH,PA,15226,1099,85-6600-109261
85,SOMD Administration,6600,534443,"SPOK, INC",5911 KINGSTOWNE VILLAGE PARKWAY,6TH FLOOR,ALEXANDRIA,VA,22315,8248,85-6600-534443
85,SOMD Administration,6700,381624,MCKINLEY SCIENTIFIC LLC,PO BOX 1524,C/O HARBOR BANK OF MARYLAND,BALTIMORE,MD,21202,1161,85-6700-381624
85,SOMD Administration,6800,109672,RAFF PRINTING INC,P.O. BOX 42365,,PITTSBURGH,PA,15203,3257,85-6800-109672
85,SOMD Administration,6800,295146,ALPHAGRAPHICS IN THE CULTURAL DISTRICT,6775 NW 15TH AVENUE,,FORT LAUDERDALE,FL,33309,78963,85-6800-295146
85,SOMD Administration,6900,103656,DUQUESNE CLUB,325 6TH AVE,,PITTSBURGH,PA,15222,12942,85-6900-103656
85,SOMD Administration,6900,107931,NATIONAL ACADEMY OF SCIENCES,PO BOX 936144,,ATLANTA,GA,31193-6135,10000,85-6900-107931
85,SOMD Administration,6900,154031,PENNSYLVANIA SOCIETY FOR BIOMEDICAL RESE,PO BOX 1163,,CAMP HILL,PA,17001-1163,15000,85-6900-154031
85,SOMD Administration,6900,160188,NATIONAL ASSN FOR BIOMEDICAL RESEARCH,818 CONNECTICUT AVE NW,STE 900,WASHINGTON,DC,20006,3000,85-6900-160188
85,SOMD Administration,6900,230929,AMERICANS FOR MEDICAL PROGRESS,908 KING STREET,SUITE 301,ALEXANDRIA,VA,22314,1000,85-6900-230929
85,SOMD Administration,6900,306772,PVCA,49 OAKMONT COURT,,BRIDGEVILLE,PA,15017,1950,85-6900-306772
85,SOMD Administration,6900,359455,CLINICAL RESEARCH FORUM INC,6701 DEMOCRACY BLVD,SUITE 300,BETHESDA,MD,20817,8800,85-6900-359455
85,SOMD Administration,6900,502179,ASSN FOR CLINICAL AND TRANSLATIONAL SCIE,8661 SOLUTIONS CENTER,,CHICAGO,IL,60677,7500,85-6900-502179
85,SOMD Administration,6900,594678,BEN FRANKLIN TECHNOLOGY PARTNERS CORPORA,116 RESEARCH DR,PLAZA LEVEL,BETHLEHEM,PA,18015,10000,85-6900-594678
85,SOMD Administration,7000,109274,PWSA,PO BOX 747055,,PITTSBURGH,PA,15274-7055,3452036,85-7000-109274
85,SOMD Administration,7100,100212,AG MAURO CO,310 ALPHA DR,,PITTSBURGH,PA,15238,1003,85-7100-100212
85,SOMD Administration,7100,101153,AUTOMATED ENTRANCE SYSTEMS INC,313 ARCHIE ST,,OAKMONT,PA,15139-1906,21112,85-7100-101153
85,SOMD Administration,7100,101788,BRODERSEN INSTRUMENT CO INC,1180 MARS-VALENCIA ROAD,,VALENCIA,PA,16059,1110,85-7100-101788
85,SOMD Administration,7100,102406,CHEMSEARCH,23261 NETWORK PL,,CHICAGO,IL,60673-1232,16588,85-7100-102406
85,SOMD Administration,7100,102878,CONTINENTAL RESEARCH CORP,PO BOX 15118,DURABLE COMPONENT TECH,ST LOUIS,MO,63110-0204,19654,85-7100-102878
85,SOMD Administration,7100,102949,COST COMPANY LP,2400 ARDMORE BLVD,9TH FL,PITTSBURGH,PA,15221,9086,85-7100-102949
85,SOMD Administration,7100,103972,ENVIRONMENTAL GROWTH CHAMBERS,510 EAST WASHINGTON STREET,,CHAGRIN FALLS,OH,44022-0000,5800,85-7100-103972
85,SOMD Administration,7100,104219,FILTECH INC,PO BOX 421,,WEST HOMESTEAD,PA,15120,177495,85-7100-104219
85,SOMD Administration,7100,104257,FISHER SCIENTIFIC COMPANY LLC,PO BOX 406538,,ATLANTA,GA,30384-6538,4086,85-7100-104257
85,SOMD Administration,7100,104309,FOLLETT CORP,91826 COLLECTION CENTER DRIVE,,CHICAGO,IL,60693-0918,7672,85-7100-104309
85,SOMD Administration,7100,105138,HAY SERVICE AND INSTALLATION CO INC,435 MELWOOD AVE,,PITTSBURGH,PA,15213,13771,85-7100-105138
85,SOMD Administration,7100,105560,IDN HARDWARE SALES INC,PO BOX 510624,,LIVONIA,MI,48151-6624,4515,85-7100-105560
85,SOMD Administration,7100,105631,INDUSTRIAL PUMP AND MOTOR REPAIR,1642 BUTLER PLANK RD,PO BOX 255,GLENSHAW,PA,15116,4529,85-7100-105631
85,SOMD Administration,7100,105741,INTEGRATED INSTRUMENT SERVICES INC,PO BOX 51013,,INDIANAPOLIS,IN,46251,2310,85-7100-105741
85,SOMD Administration,7100,105967,JACKSON WELDING SUPPLY CO INC,1421 W CARSON ST,,PITTSBURGH,PA,15219,2109,85-7100-105967
85,SOMD Administration,7100,106123,JOHNSON CONTROLS INC,130 JOHN MUIR DR,,AMHERST,NY,14228,33530,85-7100-106123
85,SOMD Administration,7100,106133,JOHNSTONE SUPPLY,5407 PROGRESS BLVD,,BETHEL PARK,PA,15102,8243,85-7100-106133
85,SOMD Administration,7100,107335,MCKAMISH INC,50 55TH ST,,PITTSBURGH,PA,15201,45389,85-7100-107335
85,SOMD Administration,7100,107510,METTLER TOLEDO INC,PO BOX 847136,,BOSTON,MA,02284-7136,7311,85-7100-107510
85,SOMD Administration,7100,107724,MONARCH OIL CO INC,1137 WASHINGTON BLVD,PO BOX 4600,PITTSBURGH,PA,15206,4963,85-7100-107724
85,SOMD Administration,7100,107838,MUELLER'S HARDWARE INC,526 E OHIO ST,,PITTSBURGH,PA,15212,7386,85-7100-107838
85,SOMD Administration,7100,108627,OVERHEAD DOOR CO OF GREATER PITTSBURGH,821 PINE STREET,,JOHNSTOWN,PA,15902,3890,85-7100-108627
85,SOMD Administration,7100,108784,PATRINOS PAINTING,3191 INDUSTRIAL BLVD,,BETHEL PARK,PA,15102,1933,85-7100-108784
85,SOMD Administration,7100,109319,PLUMBERS EQUIPMENT CO,135 S.LASALLE ST.DEPT 1958,,CHICAGO,IL,60674-1958,32925,85-7100-109319
85,SOMD Administration,7100,109761,REES SCIENTIFIC CORP,1007 WHITEHEAD RD EXT,,TRENTON,NJ,08638,35990,85-7100-109761
85,SOMD Administration,7100,109890,RICE ELECTRIC CO,P O BOX 429,,EIGHTY FOUR,PA,15330,4039,85-7100-109890
85,SOMD Administration,7100,110437,SERVICE EQUIPMENT CO INC,PO BOX 4180,10 BEN AVON HEIGHTS RD,PITTSBURGH,PA,15202,5547,85-7100-110437
85,SOMD Administration,7100,110953,STANDARD AIR AND LITE CORP,PO BOX 360116,,PITTSBURGH,PA,15251,1620,85-7100-110953
85,SOMD Administration,7100,111351,TF CAMPBELL CO INC,1521 SAW MILL RUN BLVD,,PITTSBURGH,PA,15210,9393,85-7100-111351
85,SOMD Administration,7100,111373,THERMOFLO EQUIPMENT CO INC,3233 BABCOCK BLVD,,PITTSBURGH,PA,15237,4016,85-7100-111373
85,SOMD Administration,7100,111480,TOBEY-KARG SERVICE AGENCY,431 JANE ST,,CARNEGIE,PA,15106,9633,85-7100-111480
85,SOMD Administration,7100,111511,TOTAL EQUIPMENT CO,432 MAPLEWOOD AVE,,AMBRIDGE,PA,15003,1532,85-7100-111511
85,SOMD Administration,7100,111536,TRANE US INC,PO BOX 406469,,ATLANTA,GA,30384-6469,28489,85-7100-111536
85,SOMD Administration,7100,111586,TRI-STATE MEDICAL EQUIPMENT CO INC,3204 BRUNTON DR,,GLENSHAW,PA,15116,4486,85-7100-111586
85,SOMD Administration,7100,111723,UNITED REFRIGERATION INC,72 BENBRO DR,,CHEEKTOWAGA,NY,14225,29952,85-7100-111723
85,SOMD Administration,7100,111724,UNITED SAFETY SERVICES INC,416 E MAIN ST,,CARNEGIE,PA,15106,3886,85-7100-111724
85,SOMD Administration,7100,112096,VECTOR SECURITY,30 INGOLD ROAD,,BURLINGAME,CA,94010,3163,85-7100-112096
85,SOMD Administration,7100,112285,WATERS TECHNOLOGIES CORP,PO BOX 101066,,ATLANTA,GA,30392,35262,85-7100-112285
85,SOMD Administration,7100,112300,WAYNE CROUSE INC,3370 STAFFORD ST,,PITTSBURGH,PA,15204,7200,85-7100-112300
85,SOMD Administration,7100,117606,BM KRAMER & CO INC,69 SOUTH 20TH ST,,PITTSBURGH,PA,15203-1986,7493,85-7100-117606
85,SOMD Administration,7100,122593,APPLIED INDUSTRIAL TECHNOLOGY,22510 NETWORK PL,,CHICAGO,IL,60673-1225,8368,85-7100-122593
85,SOMD Administration,7100,130696,ALL WATER SYSTEMS,543 BRADDOCK AVENUE,KEYSTONE COMMONS,EAST PITTSBURGH,PA,15112,6947,85-7100-130696
85,SOMD Administration,7100,133316,SEALING SPECIALISTS & SERVICE CO.,969 WILLIAM FLYNN HIGHWAY,,GLENSHAW,PA,15116,68093,85-7100-133316
85,SOMD Administration,7100,136011,LEYBOLD USA INC,PO BOX 2435,,CAROL STREAM,IL,60132-2435,6495,85-7100-136011
85,SOMD Administration,7100,137880,STERIS CORP,LOCKBOX# 771652,1652 SOLUTION CENTER,CHICAGO,IL,60677-1006,379456,85-7100-137880
85,SOMD Administration,7100,142497,HAY SERVICE LLC,435 MELWOOD AVE,,PITTSBURGH,PA,15213,3882,85-7100-142497
85,SOMD Administration,7100,144061,CLEVELAND BROTHERS EQUIPMENT CO INC,PO BOX 417094,,BOSTON,MA,02241-7094,64872,85-7100-144061
85,SOMD Administration,7100,147163,MOTION INDUSTRIES INC,1605 ALTON RD (35210),PO BOX 1477,BIRMINGHAM,AL,35201,1793,85-7100-147163
85,SOMD Administration,7100,149741,PENNSYLVANIA EQUIPMENT SALES CO LLC,858 OLD MILL ROAD,,PITTSBURGH,PA,15238,3063,85-7100-149741
85,SOMD Administration,7100,182252,OTIS ELEVATOR CO,354 SONWIL DR,,BUFFALO,NY,14225,269522,85-7100-182252
85,SOMD Administration,7100,189433,GRUNAU COMPANY,UNIT 4,,BOARDMAN,OH,44512,34110,85-7100-189433
85,SOMD Administration,7100,202421,AGILENT TECHNOLOGIES INC,PO BOX 945575,,ATLANTA,GA,30394-5575,4019,85-7100-202421
85,SOMD Administration,7100,203117,SCALISE INDUSTRIES CORP,PO BOX 456,,LAWRENCE,PA,15055,75214,85-7100-203117
85,SOMD Administration,7100,212073,SUNRAY ELECTRIC SUPPLY CO,PO BOX 489,,MCKEESPORT,PA,15134-0489,22638,85-7100-212073
85,SOMD Administration,7100,213493,KROFF CHEMICAL COMPANY INC,PO BOX 76710,,CLEVELAND,OH,44101-6500,144707,85-7100-213493
85,SOMD Administration,7100,225573,ALTERNATIVE DESIGN MFG,PO BOX 6330,,SILOAM SPRINGS,AR,72761-6330,11468,85-7100-225573
85,SOMD Administration,7100,228900,UPMC,UPMC ALTOONA,PO BOX 382059,PITTSBURGH,PA,15250-8059,1374303,85-7100-228900
85,SOMD Administration,7100,242608,QUALITY REPAIR SERVICES LLC,PO BOX 18235,,PITTSBURGH,PA,15236,45368,85-7100-242608
85,SOMD Administration,7100,248635,GRAINGER,3750 BROOKSIDE PKWY,STE 260,ALPHARETTA,GA,30022-1433,68526,85-7100-248635
85,SOMD Administration,7100,257904,FIERST DISTRIBUTING COMPANY,746 TRUMBULL DRIVE,,PITTSBURGH,PA,15205,1319,85-7100-257904
85,SOMD Administration,7100,262448,ATLAS MECHANICAL INSULATION INC,530 BELL AVE,PO BOX 490,CARNEGIE,PA,15106-0490,1614,85-7100-262448
85,SOMD Administration,7100,268199,JOHNSON CONTROLS FIRE PROTECTION LP,LOCKBOX 93107,131 S DEARBORN STREET FL 6,CHICAGO,IL,60603,1490,85-7100-268199
85,SOMD Administration,7100,271331,BRUKER BIOSPIN CORP,15 FORTUNE DR,MANNING PARK,BILLERICA,MA,01821-3991,53026,85-7100-271331
85,SOMD Administration,7100,285126,YSI INC,26717 NETWORK PL,A XYLEM BRAND,CHICAGO,IL,60673-1267,2932,85-7100-285126
85,SOMD Administration,7100,291202,AQUANEERING INC,7960 STROMESA CT,,SAN DIEGO,CA,92126,34259,85-7100-291202
85,SOMD Administration,7100,293985,QUALITY MECHANICAL SERVICES INC,1300 HULTON RD,,VERONA,PA,15147,47581,85-7100-293985
85,SOMD Administration,7100,294607,CEM CORPORATION,PO BOX 75374,,CHARLOTTE,NC,28275,16349,85-7100-294607
85,SOMD Administration,7100,302470,ILLUMINA INC,12864 COLLECTION CENTER DR,,CHICAGO,IL,60693,61308,85-7100-302470
85,SOMD Administration,7100,304105,SSI INC,PO BOX 98991,,CHICAGO,IL,60693,16005,85-7100-304105
85,SOMD Administration,7100,319746,PFE CORPORATION,519 E GENERAL ROBINSON ST,,PITTSBURGH,PA,15212,6125,85-7100-319746
85,SOMD Administration,7100,326935,GENERAL ANESTHETIC SERVICE INC,1900 SLEEPY HOLLOW ROAD,,SOUTH PARK,PA,15129,12870,85-7100-326935
85,SOMD Administration,7100,333256,EATON CORPORATION,6622 MAIN STREET,SUITE 4,BUFFALO,NY,14221,1730,85-7100-333256
85,SOMD Administration,7100,338549,EATON CORP,LYNN ASSOCIATES INC,6622 MAIN STREET,BUFFALO,NY,14221,5479,85-7100-338549
85,SOMD Administration,7100,346031,THERMO ELECTRON NORTH AMERICA LLC,PO BOX 742775,,ATLANTA,GA,30374-2775,9529,85-7100-346031
85,SOMD Administration,7100,349758,SPECIALTY UNDERWRITERS LLC,PO BOX 78075,,MILWAUKEE,WI,53278-0075,104290,85-7100-349758
85,SOMD Administration,7100,367806,STRONGLAND ROOFING SYSTEMS INC,1465 AIRPORT ROAD,,VANDERGRIFT,PA,15690,9458,85-7100-367806
85,SOMD Administration,7100,368422,EXPORT FUEL CO INC,8038 ROUTE 819,,GREENSBURG,PA,15601,5448,85-7100-368422
85,SOMD Administration,7100,376257,STEEL CITY FUELING SYSTEMS INC,2750 BANKSVILLE AVENUE,,PITTSBURGH,PA,15216-2806,5249,85-7100-376257
85,SOMD Administration,7100,407079,PERFORMANCE ENVIRONMENTAL SERVICES INC,ONE OXFORD CENTER,301 GRANT ST SUITE 430,PITTSBURGH,PA,15219,4258,85-7100-407079
85,SOMD Administration,7100,423817,TRI STATE FLOORING INC,1206 WESTERN AVE 4TH FL,PO BOX 99187,PITTSBURGH,PA,15233,8410,85-7100-423817
85,SOMD Administration,7100,424204,BPA II LTD,1468 WEST 9TH STREET SUITE 835,,CLEVELAND,OH,44113,16081,85-7100-424204
85,SOMD Administration,7100,426632,ELEVATOR MANAGEMENT SERVICES INC,1441 PUEBLO DR,,PITTSBURGH,PA,15228,1000,85-7100-426632
85,SOMD Administration,7100,428439,CARDINAL HEALTH 200 LLC,MEDICAL PRODUCTS AND SERVICES,PO BOX 905867,CHARLOTTE,NC,28290-5867,3952,85-7100-428439
85,SOMD Administration,7100,433636,AUTOMATED LOGIC - PENNSYLVANIA,ALC PENNSYLVANIA,LOCKBOX 742630,ATLANTA,GA,30374-2630,64888,85-7100-433636
85,SOMD Administration,7100,435211,AB SCIEX LLC,24882 NETWORK PLACE,,CHICAGO,IL,60673-1248,10105,85-7100-435211
85,SOMD Administration,7100,440052,SIEMENS INDUSTRY INC,6435 VIRGINIA MANOR ROAD,,BELTSVILLE,MD,20705,16055,85-7100-440052
85,SOMD Administration,7100,469511,"VPX, INC.",900 FRANCIS SCOTT KEY HWY.,RTE 194,KEYMAR,MD,21757,5102,85-7100-469511
85,SOMD Administration,7100,479212,EMD MILLIPORE CORP,80 ASHLY ROAD,,BEDFORD,MA,01730-0000,54623,85-7100-479212
85,SOMD Administration,7100,499626,SERVICE EXPRESS INC,3854 BROADMOOR AVENUE SE,,GRAND RAPIDS,MI,49512,15676,85-7100-499626
85,SOMD Administration,7100,522670,EVOQUA WATER TECHNOLOGIES LLC,28563 NETWORK PLACE,,CHICAGO,IL,60673-1285,54460,85-7100-522670
85,SOMD Administration,7100,524226,DAIKIN APPLIED AMERICAS INC,PO BOX 2278,,CAROL STREAM,IL,60132-2278,17544,85-7100-524226
85,SOMD Administration,7100,534511,ABM ELECTRICAL POWER SOLUTIONS LLC,PO BOX 419860,,BOSTON,MA,02241-9860,11808,85-7100-534511
85,SOMD Administration,7100,537957,MEDPIPE MAINTENACE CORPORATION,PO BOX 541,,LAWRENCE,PA,15055,23643,85-7100-537957
85,SOMD Administration,7100,538788,BIOSAFE ENGINEERING LLC,5750 WEST 80TH ST,,INDIANAPOLIS,IN,46278,14400,85-7100-538788
85,SOMD Administration,7100,539110,BC INDUSTRIAL SUPPLY INC,1102 COCHRAN MILL RD,,JEFFERSON HILLS,PA,15025,26694,85-7100-539110
85,SOMD Administration,7100,555397,KEYSTONE ELECTRICAL SYSTEMS INC.,1050 THIRD STREET,,NORTH VERSAILLES,PA,15137,1738,85-7100-555397
85,SOMD Administration,7100,557023,INTERIOR SUPPLY INC,27635 NETWORK PLACE,,CHICAGO,IL,60673-1276,3499,85-7100-557023
85,SOMD Administration,7100,575201,METTLER-TOLEDO RAININ LLC,27006 NETWORK PLACE,,CHICAGO,IL,60673-1270,6235,85-7100-575201
85,SOMD Administration,7100,579808,REFRIGERATION SALES CORPORATION,9450 ALLEN DRIVE SUITE A,,VALLEY VIEW,OH,44125,7698,85-7100-579808
85,SOMD Administration,7100,582238,10X GENOMICS INC,DEPT CH 10944,,PALATINE,IL,60055-0944,7500,85-7100-582238
85,SOMD Administration,7100,605982,VERTIV CORPORATION,PO BOX 70474,,CHICAGO,IL,60673,9898,85-7100-605982
85,SOMD Administration,7100,606546,MODEL APPAREL LLC,100 THIRD ST,,CHARLEROI,PA,15022,1228,85-7100-606546
85,SOMD Administration,7100,614330,PROLAB INSTRUMENTS GMBH,CHRISTOPH-MERIAN-RING 31,,REINACH,,4153,20817,85-7100-614330
85,SOMD Administration,7100,622005,DEARING COMPRESSOR & PUMP CO,PO BOX 6044,,YOUNGSTOWN,OH,44501-6044,6695,85-7100-622005
85,SOMD Administration,7100,643654,AVIDITY SCIENCE LLC,819 BAKKE AVE,,WATERFORD,WI,53185,186298,85-7100-643654
85,SOMD Administration,7100,646409,DUSTCONTROL INC,6720 AMSTERDAM WAY,,WILMINGTON,NC,28405,15344,85-7100-646409
85,SOMD Administration,7100,669617,AIRGAS USA LLC,PO BOX 734445,,CHICAGO,IL,60673-4445,7560,85-7100-669617
85,SOMD Administration,7100,703173,PITTSBURGH INTERIOR SYSTEMS INC,2001 LEECHBURG RD,,PITTSBURGH,PA,15235,6066,85-7100-703173
85,SOMD Administration,7135,104635,GEORGE V HAMILTON INC,PO BOX 76532,,CLEVELAND,OH,44101-6500,11373,85-7135-104635
85,SOMD Administration,7135,106490,KRUMAN EQUIPMENT CO,PO BOX 4038,3000 PENN AVE,PITTSBURGH,PA,15201,22466,85-7135-106490
85,SOMD Administration,7135,112585,WITT PEST MANAGEMENT,3351 BIGELOW BLVD,,PITTSBURGH,PA,15219,24440,85-7135-112585
85,SOMD Administration,7135,112858,BATTERY SYSTEMS INC,490 CRILE ROAD,,WASHINGTON,PA,15301,1730,85-7135-112858
85,SOMD Administration,7135,112977,CALDWELL'S WINDOWARE INC,166 WABASH ST,,PITTSBURGH,PA,15220,21251,85-7135-112977
85,SOMD Administration,7135,117396,KOLANO DESIGN INC,6026 CENTRE AVENUE,,PITTSBURGH,PA,15206-3291,5020,85-7135-117396
85,SOMD Administration,7135,117610,SERVICE MASTER,91 VESTA 7 ROAD,,BROWNSVILLE,PA,15417,35770,85-7135-117610
85,SOMD Administration,7135,130696,ALL WATER SYSTEMS,543 BRADDOCK AVENUE,KEYSTONE COMMONS,EAST PITTSBURGH,PA,15112,2419,85-7135-130696
85,SOMD Administration,7135,144061,CLEVELAND BROTHERS EQUIPMENT CO INC,PO BOX 417094,,BOSTON,MA,02241-7094,15530,85-7135-144061
85,SOMD Administration,7135,178334,WASTE MANAGEMENT,WM LAMP TRACKER INC,PO BOX 932962,ATLANTA,GA,31193,150215,85-7135-178334
85,SOMD Administration,7135,203117,SCALISE INDUSTRIES CORP,PO BOX 456,,LAWRENCE,PA,15055,33619,85-7135-203117
85,SOMD Administration,7135,228900,UPMC,UPMC ALTOONA,PO BOX 382059,PITTSBURGH,PA,15250-8059,158988,85-7135-228900
85,SOMD Administration,7135,274294,ST MORITZ BUILDING SERVICES INC,C/O FIRST COMMONWEALTH BANK,PO BOX 5018,GREENSBURG,PA,15601-5118,77952,85-7135-274294
85,SOMD Administration,7135,326530,TURFMASTER INC,1353 E HOOKSTOWN GRADE RD,,CLINTON,PA,15026,13957,85-7135-326530
85,SOMD Administration,7135,423817,TRI STATE FLOORING INC,1206 WESTERN AVE 4TH FL,PO BOX 99187,PITTSBURGH,PA,15233,7327,85-7135-423817
85,SOMD Administration,7135,537247,"REPUBLIC SERVICES, INC",P.O. BOX 9001099,,LOUISVILLE,KY,40290-1099,22501,85-7135-537247
85,SOMD Administration,7135,552836,FASTSIGNS GREENSBURG,6044 ROUTE 30 W STE 800,,GREENSBURG,PA,15601,1415,85-7135-552836
85,SOMD Administration,7135,622005,DEARING COMPRESSOR & PUMP CO,PO BOX 6044,,YOUNGSTOWN,OH,44501-6044,16341,85-7135-622005
85,SOMD Administration,7135,627152,BURNS & MCDONNELL ENGINEERING COMPANY IN,9400 WARD PKWY,,KANSAS CITY,MO,64114,19680,85-7135-627152
85,SOMD Administration,7135,638300,LAWN KING LANDSCAPING,10 OLD CLAIRTON ROAD STE 12A,,PITTSBURGH,PA,15236,9069,85-7135-638300
85,SOMD Administration,7135,661468,KONECRANES INC,310 PARKWAY VIEW DRIVE,,PITTSBURGH,PA,15205,13678,85-7135-661468
85,SOMD Administration,7140,112977,CALDWELL'S WINDOWARE INC,166 WABASH ST,,PITTSBURGH,PA,15220,10743,85-7140-112977
